title,fuel_type,mileage,power,origin,city,region,reg_month,reg_year,garanty,price_neg,price,link
Mercedes-Benz E 220 CDI Elegance Automática,Diesel,74621.0,170.0,Importado,"Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório",Leiria,Novembro,2013.0,1,Negociável,26500.0,https://www.standvirtual.com/anuncio/mercedes-benz-e-220-cdi-elegance-automtica-ID8ODAFS.html#6ec781d0e0
Nissan Micra 1.5 dCi Acenta S/S,Diesel,24991.0,90.0,,"Seixal, Arrentela e Aldeia de Paio Pires",Setúbal,Março,2018.0,1,Negociável,14990.0,https://www.standvirtual.com/anuncio/nissan-micra-1-5-dci-acenta-s-s-ID8NI1LP.html#6ec781d0e0
Peugeot 308 1.6 HDi Active,Diesel,88083.0,92.0,Nacional,"Esposende, Marinhas e Gandra",Braga,Junho,2014.0,1,Negociável,13950.0,https://www.standvirtual.com/anuncio/peugeot-308-1-6-hdi-active-ID8O1F22.html#6ec781d0e0
Nissan Qashqai Business Edition 1.5 dCi GPS 110cv,Diesel,127775.0,110.0,Importado,"Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório",Leiria,Novembro,2015.0,1,Negociável,16800.0,https://www.standvirtual.com/anuncio/nissan-qashqai-business-edition-1-5-dci-gps-110cv-ID8OCpQN.html#6ec781d0e0
Audi A3 Sportback 2.0 TDi,Diesel,240000.0,140.0,Nacional,Lumiar,Lisboa,Maio,2006.0,0,Negociável,8299.0,https://www.standvirtual.com/anuncio/audi-a3-sportback-2-0-tdi-ID8OClMH.html#6ec781d0e0
MINI Cooper SD,Diesel,54000.0,143.0,Nacional,"Algés, Linda-A-Velha e Cruz Quebrada-Dafundo",Lisboa,Junho,2011.0,1,Negociável,16000.0,https://www.standvirtual.com/anuncio/mini-cooper-sd-ID8Oo1iy.html#6ec781d0e0
Renault Clio 0.9 TCe Limited GPS 90cv,Gasolina,36561.0,90.0,Nacional,"Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório",Leiria,Julho,2017.0,1,Negociável,11400.0,https://www.standvirtual.com/anuncio/renault-clio-0-9-tce-limited-gps-90cv-ID8OkXVf.html#6ec781d0e0
Volvo S90 2.0 D4 Momentum Geartronic,Diesel,29548.0,190.0,,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",Lisboa,Dezembro,2018.0,1,Negociável,34980.0,https://www.standvirtual.com/anuncio/volvo-s90-2-0-d4-momentum-geartronic-ID8OAOul.html#6ec781d0e0
Fiat Tipo Station Wagon 1.3 M-Jet Lounge GPS,Diesel,47795.0,95.0,Nacional,"Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório",Leiria,Outubro,2017.0,1,Negociável,14200.0,https://www.standvirtual.com/anuncio/fiat-tipo-station-wagon-1-3-m-jet-lounge-gps-ID8Ow3FO.html#6ec781d0e0
Tesla Model S P85 IVA dudutivel,Eléctrico,96000.0,421.0,,"Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães",Porto,Março,2014.0,0,Valor Fixo,40000.0,https://www.standvirtual.com/anuncio/tesla-model-s-p85-iva-dudutivel-ID8Opeid.html#6ec781d0e0
Mercedes-Benz C 220 D AMG Line Aut.,Diesel,16139.0,194.0,,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",Lisboa,Janeiro,2019.0,1,Negociável,41980.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-amg-line-aut-ID8OALVi.html#6ec781d0e0
Peugeot 2008 GT Line 1.6 BlueHDi 120CVM6,Diesel,26499.0,120.0,Nacional,Venteira,Lisboa,Janeiro,2018.0,1,"Negociável                                                , Valor negociável",19970.0,https://www.standvirtual.com/anuncio/peugeot-2008-gt-line-1-6-bluehdi-120cvm6-ID8OFL9i.html#6ec781d0e0
Ford Fiesta Business 1.1 Ti-VCt  7 ANOS GARANTIA,Gasolina,43185.0,85.0,Nacional,"Esposende, Marinhas e Gandra",Braga,Junho,2018.0,1,Negociável,12690.0,https://www.standvirtual.com/anuncio/ford-fiesta-business-1-1-ti-vct-7-anos-garantia-ID8OhFiL.html#6ec781d0e0
Renault Scénic 1.9 DCI,Diesel,303734.0,120.0,Nacional,Ramada e Caneças,Lisboa,Novembro,2003.0,1,Valor Fixo,3650.0,https://www.standvirtual.com/anuncio/renault-scnic-1-9-dci-ID8OmKu4.html#6ec781d0e0
Audi A4 2.0 TDI,Diesel,229093.0,140.0,Nacional,Ramada e Caneças,Lisboa,Junho,2005.0,1,Valor Fixo,8897.0,https://www.standvirtual.com/anuncio/audi-a4-2-0-tdi-ID8NBfIo.html#e67510c574
Volvo S40 2.0 D Nível 1,Diesel,331231.0,136.0,Nacional,Almada,Setúbal,Julho,2004.0,1,Valor Fixo,5190.0,https://www.standvirtual.com/anuncio/volvo-s40-2-0-d-nvel-1-ID8OIQjN.html#e67510c574
Renault Mégane Sport Tourer 1.5 dci GPS,Diesel,129000.0,110.0,Importado,"Esposende, Marinhas e Gandra",Braga,Outubro,2014.0,1,Negociável,11900.0,https://www.standvirtual.com/anuncio/renault-mgane-sport-tourer-1-5-dci-gps-ID8OqRyP.html#e67510c574
BMW 116 d Advantage Automático,Diesel,14986.0,116.0,,"Esposende, Marinhas e Gandra",Braga,Julho,2017.0,1,Negociável,22990.0,https://www.standvirtual.com/anuncio/bmw-116-d-advantage-automtico-ID8MdbFV.html#e67510c574
Mercedes-Benz C 180 d AMG Line Aut.,Diesel,26739.0,122.0,,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",Lisboa,Janeiro,2019.0,1,Negociável,33980.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-180-d-amg-line-aut-ID8OiIiL.html#e67510c574
Mercedes-Benz C 180 d AMG Line Aut.,Diesel,25998.0,122.0,,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",Lisboa,Janeiro,2019.0,1,Negociável,33980.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-180-d-amg-line-aut-ID8OiI4c.html#e67510c574
Renault Clio,Diesel,492658.0,68.0,,Venda do Pinheiro e Santo Estêvão das Galés,Lisboa,Agosto,2008.0,0,Negociável,3000.0,https://www.standvirtual.com/anuncio/renault-clio-ID8OI6dX.html#e67510c574
MINI One 1.2 Turbo 102cv automático,Gasolina,58500.0,102.0,Importado,Lordelo do Ouro e Massarelos,Porto,Dezembro,2016.0,1,Negociável,17950.0,https://www.standvirtual.com/anuncio/mini-one-1-2-turbo-102cv-automtico-ID8OwZeZ.html#e67510c574
Mercedes-Benz C 220 D AMG Line Aut.,Diesel,22967.0,194.0,,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",Lisboa,Março,2019.0,1,Negociável,43980.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-amg-line-aut-ID8OES8m.html#e67510c574
Mercedes-Benz C 220 D AMG Line Aut.,Diesel,24532.0,194.0,,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",Lisboa,Abril,2019.0,1,Negociável,43980.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-amg-line-aut-ID8OES3x.html#e67510c574
Volvo V60 2.4 D6 R-Design Sum.AWD Phev,Híbrido (Gasolina),149000.0,286.0,,"Esposende, Marinhas e Gandra",Braga,Dezembro,2015.0,1,Valor Fixo,24490.0,https://www.standvirtual.com/anuncio/volvo-v60-2-4-d6-r-design-sum-awd-phev-ID8OEXQt.html#e67510c574
BMW 840 d xDrive Pack M,Diesel,7505.0,320.0,,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",Lisboa,Setembro,2018.0,1,Negociável,112980.0,https://www.standvirtual.com/anuncio/bmw-840-d-xdrive-pack-m-ID8NKGsJ.html#e67510c574
Renault Mégane Sport Tourer III 1.5 dCi Dynamiq,Diesel,102855.0,110.0,Nacional,"Esposende, Marinhas e Gandra",Braga,Dezembro,2014.0,1,Negociável,11900.0,https://www.standvirtual.com/anuncio/renault-mgane-sport-tourer-iii-1-5-dci-dynamiq-ID8OBVus.html#e67510c574
Peugeot 508 SW 1.6 e-HDI Business Line Pack,Diesel,121224.0,115.0,,"Seixal, Arrentela e Aldeia de Paio Pires",Setúbal,Julho,2014.0,1,"Negociável                                                , Valor negociável",13990.0,https://www.standvirtual.com/anuncio/peugeot-508-sw-1-6-e-hdi-business-line-pack-ID8NmT0N.html#e67510c574
Mercedes-Benz C 220 D AMG Line Aut.,Diesel,25127.0,194.0,,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",Lisboa,Março,2019.0,1,Negociável,43980.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-amg-line-aut-ID8OoSSE.html#e67510c574
Renault Mégane Sport Tourer III 1.5 dCi Dynamiq,Diesel,102203.0,110.0,Nacional,"Esposende, Marinhas e Gandra",Braga,Dezembro,2014.0,1,Negociável,11900.0,https://www.standvirtual.com/anuncio/renault-mgane-sport-tourer-iii-1-5-dci-dynamiq-ID8OBVw1.html#e67510c574
MINI Cooper D Auto,Diesel,65600.0,116.0,Importado,Lordelo do Ouro e Massarelos,Porto,Fevereiro,2016.0,1,Valor Fixo,21450.0,https://www.standvirtual.com/anuncio/mini-cooper-d-auto-ID8OBV32.html#e67510c574
BMW X1 18 d sDrive Auto,Diesel,33599.0,150.0,,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",Lisboa,Março,2018.0,1,Negociável,32980.0,https://www.standvirtual.com/anuncio/bmw-x1-18-d-sdrive-auto-ID8OoSf9.html#e67510c574
Mercedes-Benz CLA 180 CDi,Diesel,114000.0,109.0,,"Esposende, Marinhas e Gandra",Braga,Junho,2016.0,1,Negociável,22990.0,https://www.standvirtual.com/anuncio/mercedes-benz-cla-180-cdi-ID8OCjVP.html#e67510c574
VW Golf Variant 2.0 TDi Highline DSG,Diesel,23643.0,150.0,,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",Lisboa,Junho,2018.0,1,Negociável,25480.0,https://www.standvirtual.com/anuncio/vw-golf-variant-2-0-tdi-highline-dsg-ID8NUuzx.html#e67510c574
Fiat Tipo Station Wagon,Diesel,39854.0,95.0,Nacional,Loures,Lisboa,Dezembro,2018.0,1,Negociável,15990.0,https://www.standvirtual.com/anuncio/fiat-tipo-station-wagon-ID8OskN6.html#e67510c574
Volvo V40 1.6 D2 R-Design,Diesel,127000.0,115.0,,"Esposende, Marinhas e Gandra",Braga,Novembro,2014.0,1,Negociável,16790.0,https://www.standvirtual.com/anuncio/volvo-v40-1-6-d2-r-design-ID8OCk4H.html#e67510c574
BMW X2 20 d sDrive Auto X Pack M,Diesel,14447.0,190.0,,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",Lisboa,Junho,2019.0,1,Negociável,43980.0,https://www.standvirtual.com/anuncio/bmw-x2-20-d-sdrive-auto-x-pack-m-ID8Nb2vj.html#e67510c574
BMW 320 D Auto touring Nacional,Diesel,218000.0,184.0,Nacional,Lordelo do Ouro e Massarelos,Porto,Julho,2013.0,1,Negociável,17950.0,https://www.standvirtual.com/anuncio/bmw-320-d-auto-touring-nacional-ID8OqT0d.html#e67510c574
Audi A4 2.0 TDi S-line,Diesel,10996.0,150.0,,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",Lisboa,Julho,2018.0,1,Negociável,31980.0,https://www.standvirtual.com/anuncio/audi-a4-2-0-tdi-s-line-ID8OrSGO.html#e67510c574
Renault Clio 1.5 Dci Expression,Diesel,134811.0,90.0,,"Seixal, Arrentela e Aldeia de Paio Pires",Setúbal,Fevereiro,2015.0,1,"Negociável                                                , Valor negociável",11990.0,https://www.standvirtual.com/anuncio/renault-clio-1-5-dci-expression-ID8OBgxK.html#e67510c574
BMW 116,Diesel,51000.0,116.0,,Olivais,Lisboa,Outubro,2016.0,0,Negociável,17750.0,https://www.standvirtual.com/anuncio/bmw-116-ID8OGdNJ.html#e67510c574
Fiat Panda,Gasolina,42485.0,69.0,Nacional,Loures,Lisboa,Maio,2018.0,1,Negociável,8490.0,https://www.standvirtual.com/anuncio/fiat-panda-ID8O8LCz.html#e67510c574
Opel Astra,Diesel,270660.0,75.0,,Venda do Pinheiro e Santo Estêvão das Galés,Lisboa,Setembro,2003.0,0,Negociável,1950.0,https://www.standvirtual.com/anuncio/opel-astra-ID8OI6aJ.html#e67510c574
Mazda 3,Diesel,9.0,105.0,Nacional,Loures,Lisboa,Março,2019.0,1,Negociável,23490.0,https://www.standvirtual.com/anuncio/mazda-3-ID8NTHsk.html#e67510c574
Audi A5 Sportback 2.0 TDi Sport S tronic,Diesel,99700.0,190.0,Nacional,Charneca de Caparica e Sobreda,Setúbal,Maio,2017.0,1,Valor Fixo,35500.0,https://www.standvirtual.com/anuncio/audi-a5-sportback-2-0-tdi-sport-s-tronic-ID8OuG61.html#e67510c574
Land Rover Discovery Discovery 3 2.7 TDV6 HSE,Diesel,171000.0,190.0,,Parque das Nações,Lisboa,Março,2006.0,0,Negociável,31000.0,https://www.standvirtual.com/anuncio/land-rover-discovery-discovery-3-2-7-tdv6-hse-ID8OGekU.html#e67510c574
Fiat 500 1.2 Lounge GPS,Gasolina,45938.0,69.0,,Freamunde,Porto,Julho,2016.0,0,Negociável,10500.0,https://www.standvirtual.com/anuncio/fiat-500-1-2-lounge-gps-ID8OGejA.html#bb0e099187
Renault Mégane 1.5DCI Privílege - Possível finaciamento Desde 68 euros/mês,Diesel,270000.0,105.0,,Vialonga,Lisboa,Maio,2005.0,0,Negociável,2490.0,https://www.standvirtual.com/anuncio/renault-mgane-1-5dci-privlege-possvel-finaciamento-desde-68-euros-ms-ID8OD9RL.html#bb0e099187
SEAT Ibiza 1.0 Gasolina,Gasolina,45000.0,75.0,Nacional,"Esposende, Marinhas e Gandra",Braga,Novembro,2016.0,1,Negociável,10250.0,https://www.standvirtual.com/anuncio/seat-ibiza-1-0-gasolina-ID8Ow6gH.html#bb0e099187
Mercedes-Benz A 180 d Urban,Diesel,83521.0,110.0,Importado,Almada,Setúbal,Setembro,2017.0,1,Valor Fixo,22390.0,https://www.standvirtual.com/anuncio/mercedes-benz-a-180-d-urban-ID8OhB7l.html#bb0e099187
Mercedes-Benz B 180 d Style,Diesel,153679.0,110.0,Importado,Almada,Setúbal,Março,2015.0,1,Valor Fixo,16390.0,https://www.standvirtual.com/anuncio/mercedes-benz-b-180-d-style-ID8NhchP.html#bb0e099187
Mercedes-Benz C 180 d AMG Line interior,Diesel,111182.0,115.0,Importado,Almada,Setúbal,Fevereiro,2016.0,1,Valor Fixo,25490.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-180-d-amg-line-interior-ID8OuDV2.html#bb0e099187
Ford Focus SW 1.5 TDCi Titanium,Diesel,70285.0,120.0,Nacional,Esposende,Braga,Dezembro,2017.0,1,Negociável,16250.0,https://www.standvirtual.com/anuncio/ford-focus-sw-1-5-tdci-titanium-ID8OHi0v.html#bb0e099187
Mercedes-Benz C 200 d AMG LIne (2.143cc),Diesel,69275.0,136.0,,Almada,Setúbal,Março,2017.0,1,Valor Fixo,34390.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-d-amg-line-2-143cc-ID8Nz54I.html#bb0e099187
Mercedes-Benz E 200 AMG Line,Gasolina,90336.0,184.0,Importado,Almada,Setúbal,Maio,2017.0,1,Valor Fixo,39490.0,https://www.standvirtual.com/anuncio/mercedes-benz-e-200-amg-line-ID8NEJj3.html#bb0e099187
Mercedes-Benz E 300 Bluetec Hybrid Elegance,Híbrido (Diesel),62605.0,204.0,Nacional,Almada,Setúbal,Novembro,2013.0,1,Valor Fixo,23890.0,https://www.standvirtual.com/anuncio/mercedes-benz-e-300-bluetec-hybrid-elegance-ID8Ouhqs.html#bb0e099187
"BMW X1 1.6d (19 mil kms, Manut. incluída, Nacional )",Diesel,19000.0,116.0,Nacional,Alfragide,Lisboa,Junho,2016.0,1,Negociável,26500.0,https://www.standvirtual.com/anuncio/bmw-x1-1-6d-19-mil-kms-manut-includa-nacional-ID8ODRN8.html#bb0e099187
VW Golf Variant 1.6 TDi Confortline,Diesel,31000.0,110.0,,Sertã,Castelo Branco,Novembro,2015.0,1,Negociável,18500.0,https://www.standvirtual.com/anuncio/vw-golf-variant-1-6-tdi-confortline-ID8OGcJu.html#bb0e099187
VW Golf 1.6 TDi Trendline,Diesel,37000.0,90.0,Nacional,Sertã,Castelo Branco,Maio,2015.0,1,Negociável,18500.0,https://www.standvirtual.com/anuncio/vw-golf-1-6-tdi-trendline-ID8OGapq.html#bb0e099187
Mercedes-Benz E 220 CDI Coupé Avantgarde,Diesel,90928.0,163.0,,Almada,Setúbal,Dezembro,2015.0,1,Valor Fixo,28490.0,https://www.standvirtual.com/anuncio/mercedes-benz-e-220-cdi-coup-avantgarde-ID8LkFsj.html#bb0e099187
VW Golf 1.6 TDi Trendline,Diesel,65000.0,90.0,Nacional,Sertã,Castelo Branco,Novembro,2015.0,1,Negociável,18500.0,https://www.standvirtual.com/anuncio/vw-golf-1-6-tdi-trendline-ID8OGanK.html#bb0e099187
VW Golf Variant 1.6 TDi Confortline,Diesel,27000.0,110.0,Nacional,Sertã,Castelo Branco,Julho,2015.0,1,Negociável,19500.0,https://www.standvirtual.com/anuncio/vw-golf-variant-1-6-tdi-confortline-ID8OG76I.html#bb0e099187
BMW 520 d Auto,Diesel,121000.0,190.0,Nacional,Sertã,Castelo Branco,Dezembro,2013.0,1,Negociável,24400.0,https://www.standvirtual.com/anuncio/bmw-520-d-auto-ID8OG5wC.html#bb0e099187
Peugeot 308 SW 1.6 BlueHDi Access,Diesel,46000.0,115.0,Nacional,Sertã,Castelo Branco,Fevereiro,2015.0,1,Negociável,14700.0,https://www.standvirtual.com/anuncio/peugeot-308-sw-1-6-bluehdi-access-ID8OG4R1.html#bb0e099187
Peugeot 208 1.4 HDi Active,Diesel,71000.0,68.0,Nacional,Sertã,Castelo Branco,Março,2015.0,1,Negociável,13900.0,https://www.standvirtual.com/anuncio/peugeot-208-1-4-hdi-active-ID8OG4Kn.html#bb0e099187
Peugeot 208 1.6 BlueHDi Style,Diesel,73000.0,75.0,Nacional,Sertã,Castelo Branco,Junho,2016.0,1,Negociável,14500.0,https://www.standvirtual.com/anuncio/peugeot-208-1-6-bluehdi-style-ID8OG4F9.html#bb0e099187
Peugeot 308 SW 1.6 BlueHDi Active,Diesel,61000.0,100.0,Nacional,Sertã,Castelo Branco,Abril,2018.0,1,Negociável,21000.0,https://www.standvirtual.com/anuncio/peugeot-308-sw-1-6-bluehdi-active-ID8OG4wc.html#bb0e099187
Fiat Punto 1.2 Sound 2004,Gasolina,130000.0,60.0,Nacional,Parque das Nações,Lisboa,Janeiro,2004.0,1,Negociável,1650.0,https://www.standvirtual.com/anuncio/fiat-punto-1-2-sound-2004-ID8OGcYQ.html#bb0e099187
Opel Astra Sports Tourer 1.6 CDTI Dynamic S/S,Diesel,21000.0,110.0,Nacional,Sertã,Castelo Branco,Dezembro,2016.0,1,Negociável,17500.0,https://www.standvirtual.com/anuncio/opel-astra-sports-tourer-1-6-cdti-dynamic-s-s-ID8OG4h0.html#bb0e099187
Nissan Pulsar 1.5 dCi Sport Edition,Diesel,10000.0,110.0,Nacional,Sertã,Castelo Branco,Setembro,2018.0,1,Negociável,21000.0,https://www.standvirtual.com/anuncio/nissan-pulsar-1-5-dci-sport-edition-ID8OG3Q5.html#bb0e099187
Citroën C3 1.5 BlueHDi Feel,Diesel,20000.0,102.0,Nacional,Sertã,Castelo Branco,Fevereiro,2019.0,1,Negociável,18900.0,https://www.standvirtual.com/anuncio/citron-c3-1-5-bluehdi-feel-ID8OG3ym.html#bb0e099187
Renault Captur 1.5 dCi Exclusive,Diesel,27000.0,90.0,Nacional,Sertã,Castelo Branco,Fevereiro,2018.0,1,Negociável,19500.0,https://www.standvirtual.com/anuncio/renault-captur-1-5-dci-exclusive-ID8OG2zy.html#bb0e099187
Renault Captur 0.9 TCE Exclusive,Gasolina,36000.0,90.0,Nacional,Sertã,Castelo Branco,Março,2018.0,1,Negociável,16500.0,https://www.standvirtual.com/anuncio/renault-captur-0-9-tce-exclusive-ID8OG2ux.html#bb0e099187
Mercedes-Benz A 180 180 CDI AVANTGARDE,Diesel,182500.0,109.0,Nacional,Ramada e Caneças,Lisboa,Junho,2005.0,1,Valor Fixo,6990.0,https://www.standvirtual.com/anuncio/mercedes-benz-a-180-180-cdi-avantgarde-ID8O07y5.html#bb0e099187
Renault Clio 0.9 TCE,Gasolina,40093.0,90.0,,Ramada e Caneças,Lisboa,Outubro,2018.0,1,Valor Fixo,12990.0,https://www.standvirtual.com/anuncio/renault-clio-0-9-tce-ID8O05yV.html#bb0e099187
Peugeot 206 1.4 HDI Black Silver Nacional,Diesel,240000.0,70.0,Nacional,Parque das Nações,Lisboa,Janeiro,2005.0,0,Negociável,2750.0,https://www.standvirtual.com/anuncio/peugeot-206-1-4-hdi-black-silver-nacional-ID8Of7M2.html#bb0e099187
Mercedes-Benz A 200 Style Plus Aut.,Gasolina,1100.0,163.0,Nacional,Sertã,Castelo Branco,Setembro,2019.0,1,Negociável,29900.0,https://www.standvirtual.com/anuncio/mercedes-benz-a-200-style-plus-aut-ID8NY72u.html#bb0e099187
Mercedes-Benz C 200 D Avantgarde Aut.,Diesel,12000.0,160.0,Nacional,Sertã,Castelo Branco,Fevereiro,2019.0,1,Negociável,36000.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-d-avantgarde-aut-ID8O64RT.html#bb0e099187
BMW 116 d EDynamics Advantage,Diesel,52000.0,116.0,Nacional,Sertã,Castelo Branco,Julho,2016.0,1,Negociável,22500.0,https://www.standvirtual.com/anuncio/bmw-116-d-edynamics-advantage-ID8OcbdO.html#834aeb77d7
BMW 216 Gran Tourer GPS,Diesel,112500.0,116.0,,Ramada e Caneças,Lisboa,Julho,2017.0,1,Negociável,19450.0,https://www.standvirtual.com/anuncio/bmw-216-gran-tourer-gps-ID8NNjmY.html#834aeb77d7
Audi A4 Avant 2.0 TDi Business Line,Diesel,54000.0,136.0,Nacional,Sertã,Castelo Branco,Dezembro,2014.0,1,Negociável,21800.0,https://www.standvirtual.com/anuncio/audi-a4-avant-2-0-tdi-business-line-ID8OwiEp.html#834aeb77d7
Mercedes-Benz A 180 d Urban,Diesel,27000.0,110.0,Nacional,Sertã,Castelo Branco,Abril,2018.0,1,Negociável,23800.0,https://www.standvirtual.com/anuncio/mercedes-benz-a-180-d-urban-ID8Owp5E.html#834aeb77d7
VW Golf Variant,Diesel,114000.0,105.0,Nacional,Cascais e Estoril,Lisboa,Junho,2014.0,0,Negociável,11950.0,https://www.standvirtual.com/anuncio/vw-golf-variant-ID8OuLj4.html#834aeb77d7
Mercedes-Benz A 180 d Style Plus,Diesel,2600.0,116.0,Nacional,Sertã,Castelo Branco,Agosto,2019.0,1,Negociável,31900.0,https://www.standvirtual.com/anuncio/mercedes-benz-a-180-d-style-plus-ID8OFML4.html#834aeb77d7
Mercedes-Benz A 180 d Style Plus,Diesel,1900.0,116.0,Nacional,Sertã,Castelo Branco,Agosto,2019.0,1,Negociável,32700.0,https://www.standvirtual.com/anuncio/mercedes-benz-a-180-d-style-plus-ID8OFMyS.html#834aeb77d7
Mercedes-Benz A 160 Style Plus,Gasolina,2500.0,109.0,Nacional,Sertã,Castelo Branco,Agosto,2019.0,1,Negociável,29900.0,https://www.standvirtual.com/anuncio/mercedes-benz-a-160-style-plus-ID8OFM9Q.html#834aeb77d7
SEAT Ibiza 1.4 TDI REFERENCE,Diesel,44684.0,90.0,Nacional,"Guia, Ilha e Mata Mourisca",Leiria,Julho,2016.0,1,Negociável,12590.0,https://www.standvirtual.com/anuncio/seat-ibiza-1-4-tdi-reference-ID8OpADP.html#834aeb77d7
Mercedes-Benz B 180 d Urban,Diesel,34000.0,109.0,Importado,Sertã,Castelo Branco,Setembro,2017.0,1,Negociável,23800.0,https://www.standvirtual.com/anuncio/mercedes-benz-b-180-d-urban-ID8OFFwn.html#834aeb77d7
BMW 116 d Pack M,Diesel,300.0,116.0,Nacional,Sertã,Castelo Branco,Janeiro,2020.0,1,Negociável,34900.0,https://www.standvirtual.com/anuncio/bmw-116-d-pack-m-ID8OFEdA.html#834aeb77d7
BMW 118 i Auto,Gasolina,500.0,140.0,Nacional,Sertã,Castelo Branco,Janeiro,2020.0,1,Negociável,24900.0,https://www.standvirtual.com/anuncio/bmw-118-i-auto-ID8OFDRG.html#834aeb77d7
Mercedes-Benz A 160 d Style,Diesel,43000.0,90.0,Nacional,Sertã,Castelo Branco,Agosto,2015.0,1,Negociável,19800.0,https://www.standvirtual.com/anuncio/mercedes-benz-a-160-d-style-ID8OFDuO.html#834aeb77d7
SEAT Ibiza ST 1.4 TDi Reference,Diesel,96000.0,90.0,Nacional,Sertã,Castelo Branco,Março,2016.0,1,Negociável,11800.0,https://www.standvirtual.com/anuncio/seat-ibiza-st-1-4-tdi-reference-ID8OFCYa.html#834aeb77d7
BMW 318 i Touring Line Sport,Gasolina,25000.0,136.0,Importado,Sertã,Castelo Branco,Maio,2018.0,1,Negociável,29500.0,https://www.standvirtual.com/anuncio/bmw-318-i-touring-line-sport-ID8MrPgC.html#834aeb77d7
BMW 318 i Touring Advantage,Gasolina,31000.0,136.0,Importado,Sertã,Castelo Branco,Março,2017.0,1,Negociável,21500.0,https://www.standvirtual.com/anuncio/bmw-318-i-touring-advantage-ID8MrPmj.html#834aeb77d7
Mercedes-Benz GLA 180 CDi G-MAC Edition,Diesel,40000.0,109.0,Nacional,Sertã,Castelo Branco,Dezembro,2015.0,1,Negociável,26000.0,https://www.standvirtual.com/anuncio/mercedes-benz-gla-180-cdi-g-mac-edition-ID8OkXr4.html#834aeb77d7
Mercedes-Benz A 180 Limousine d AMG Line Aut.,Diesel,3000.0,116.0,,Sertã,Castelo Branco,Julho,2019.0,1,Negociável,39500.0,https://www.standvirtual.com/anuncio/mercedes-benz-a-180-limousine-d-amg-line-aut-ID8OFmPy.html#834aeb77d7
Skoda Rapid 1.6 TDi Active,Diesel,88000.0,105.0,Nacional,Sertã,Castelo Branco,Abril,2014.0,1,Negociável,11500.0,https://www.standvirtual.com/anuncio/skoda-rapid-1-6-tdi-active-ID8OFmhi.html#834aeb77d7
